,cusum
2025-04-27,-64.22256501176395
2025-04-28,-64.41844011017291
2025-04-29,-61.57649414021137
2025-04-30,-62.36751816145619
2025-05-01,-62.863076264243404
2025-05-02,-63.3241783147773
2025-05-03,-62.66846800262912
2025-05-04,-63.09103417247359
2025-05-05,-61.88524301279995
2025-05-06,-60.332475487808225
2025-05-07,-62.079800251283494
2025-05-08,-61.17550245745055
2025-05-09,-61.475855497685146
2025-05-10,-60.847910819466186
2025-05-11,-61.891133002511125
2025-05-12,-61.082890220142545
2025-05-13,-60.66235243528729
2025-05-14,-62.18499364500718
2025-05-15,-61.229110766031496
2025-05-16,-59.95675522954173
2025-05-17,-61.35810449733378
2025-05-18,-59.17516696667048
2025-05-19,-60.49849384337339
2025-05-20,-60.20369363358881
2025-05-21,-59.821831528136684
2025-05-22,-59.504692782120216
2025-05-23,-60.3401069929898
2025-05-24,-59.951900004473345
2025-05-25,-59.577319898502985
2025-05-26,-57.21209236250874
2025-05-27,-59.2990266361532
2025-05-28,-60.43500710708797
2025-05-29,-60.43853663084205
2025-05-30,-59.036363782016146
2025-05-31,-59.00552890443722
2025-06-01,-59.390416083369544
2025-06-02,-59.31352062633583
2025-06-03,-59.97546725966445
2025-06-04,-60.38017138701856
2025-06-05,-60.96091113697823
2025-06-06,-59.96943007576695
2025-06-07,-58.83496684936984
2025-06-08,-56.02918706410044
2025-06-09,-57.99869360787978
2025-06-10,-58.79682142804395
2025-06-11,-58.165332702398494
2025-06-12,-56.86976010459386
2025-06-13,-56.324083055926785
2025-06-14,-56.99938160482974
2025-06-15,-57.292458542858405
2025-06-16,-56.53632228887832
2025-06-17,-56.55401281680222
2025-06-18,-57.06951602126923
2025-06-19,-57.80940647244377
2025-06-20,-56.27081450637458
2025-06-21,-56.67384765379611
2025-06-22,-54.14225022034886
2025-06-23,-53.53354380653028
2025-06-24,-52.69435278302203
2025-06-25,-51.72491683024064
2025-06-26,-49.903721297756796
2025-06-27,-48.630348901657186
2025-06-28,-48.431475635640325
2025-06-29,-49.92434188769349
2025-06-30,-50.22404256404712
2025-07-01,-49.486375065547
2025-07-02,-48.09909935437184
2025-07-03,-47.37369918055628
2025-07-04,-47.41696018753798
2025-07-05,-45.628102155474934
2025-07-06,-46.347947351019
2025-07-07,-47.35720713235271
2025-07-08,-49.430646985461365
2025-07-09,-50.14247262334183
2025-07-10,-50.01342855882324
2025-07-11,-50.534419725672855
2025-07-12,-51.780972635668114
2025-07-13,-51.69805708921434
2025-07-14,-48.63908693515477
2025-07-15,-50.31821746949003
2025-07-16,-51.01883408217476
2025-07-17,-51.33303180982027
2025-07-18,-51.43446499246131
2025-07-19,-51.26608534806665
2025-07-20,-50.60361117358002
2025-07-21,-47.98621117297989
2025-07-22,-47.93456049010301
2025-07-23,-47.50042757960164
2025-07-24,-48.658175389426916
2025-07-25,-48.25415172661535
2025-07-26,-47.58010137518117
2025-07-27,-47.782557869843835
2025-07-28,-47.79119741697453
2025-07-29,-48.38644848197214
2025-07-30,-48.94831297914578
2025-07-31,-49.342211514165385
2025-08-01,-51.21507059139849
2025-08-02,-50.52759551064697
2025-08-03,-51.18895739878896
2025-08-04,-50.67750911174805
2025-08-05,-51.21098386346336
2025-08-06,-52.67298269211494
2025-08-07,-53.07666819026996
2025-08-08,-54.06688537003639
2025-08-09,-54.9733807637802
2025-08-10,-55.677830317813424
2025-08-11,-53.71297264342533
2025-08-12,-54.866652186734086
2025-08-13,-54.95906675901465
2025-08-14,-54.589118491111414
2025-08-15,-55.35414912989301
2025-08-16,-54.23793990032042
2025-08-17,-53.89301829635843
2025-08-18,-53.926844644186424
2025-08-19,-53.177788078773936
2025-08-20,-54.67394363381357
2025-08-21,-54.8990836796874
2025-08-22,-55.24015564176309
2025-08-23,-56.82307041058103
2025-08-24,-57.95343714132797
2025-08-25,-58.05464593432859
2025-08-26,-58.86413788954952
2025-08-27,-58.399741978308064
2025-08-28,-57.222114184649485
2025-08-29,-58.02606384481208
2025-08-30,-58.61806546328594
2025-08-31,-59.82481412396468
2025-09-01,-59.90143220163391
2025-09-02,-59.32275678466967
2025-09-03,-58.90171520178263
2025-09-04,-58.69078589939969
2025-09-05,-58.7885627366093
2025-09-06,-58.40109671304839
2025-09-07,-58.19393298710539
2025-09-08,-56.56982592546287
2025-09-09,-57.139221756072146
2025-09-10,-57.29110681825409
2025-09-11,-58.75772179185188
2025-09-12,-58.06892521429252
2025-09-13,-55.95229763000709
2025-09-14,-56.82877119952606
2025-09-15,-56.687265518425235
2025-09-16,-57.13873968122273
2025-09-17,-56.8292574525553
2025-09-18,-57.735776117711985
2025-09-19,-57.67552679896834
2025-09-20,-56.455029648640675
2025-09-21,-57.890862326675524
2025-09-22,-56.41480205397991
2025-09-23,-57.75999027621342
2025-09-24,-58.679902593902014
2025-09-25,-59.44197475315679
2025-09-26,-59.23022132071001
2025-09-27,-57.87574316509552
2025-09-28,-56.205781212774774
2025-09-29,-56.532665754664386
2025-09-30,-55.11098847669187
2025-10-01,-56.94068218396178
2025-10-02,-55.42890076929702
2025-10-03,-55.13036198746205
2025-10-04,-54.58011662382394
2025-10-05,-53.55776387457922
2025-10-06,-53.76813089201409
2025-10-07,-54.33884511042631
2025-10-08,-54.54548498833268
2025-10-09,-53.79244045252985
2025-10-10,-53.66431762515122
2025-10-11,-54.665898492782325
2025-10-12,-52.73054946858347
2025-10-13,-50.577742956937556
2025-10-14,-51.58114400828475
2025-10-15,-51.72044985645769
2025-10-16,-52.5250736077386
2025-10-17,-53.06209015777381
2025-10-18,-53.10571987524996
2025-10-19,-52.39746313398969
2025-10-20,-53.72518752524577
2025-10-21,-52.25377321316904
2025-10-22,-52.525276639179616
2025-10-23,-52.981692906678795
2025-10-24,-52.993173296996936
2025-10-25,-53.09938194394321
2025-10-26,-54.37893452967482
2025-10-27,-54.71980758422731
2025-10-28,-54.47612890197945
2025-10-29,-55.059019814850316
2025-10-30,-55.55667357841589
2025-10-31,-54.72069518698822
2025-11-01,-55.366892803997736
2025-11-02,-56.87382423069226
2025-11-03,-55.23846065993855
2025-11-04,-55.23800677002938
2025-11-05,-53.18223874765915
2025-11-06,-52.42593689060816
2025-11-07,-54.200930819176044
2025-11-08,-54.69311899972443
2025-11-09,-57.66421694963482
2025-11-10,-59.063599279900146
2025-11-11,-57.52472550791668
2025-11-12,-56.717557311958835
2025-11-13,-56.28907325229086
2025-11-14,-56.03926799121889
2025-11-15,-57.020856942733865
2025-11-16,-56.99279198115246
2025-11-17,-56.43294517702399
2025-11-18,-55.13270042883092
2025-11-19,-54.480515861781235
2025-11-20,-55.9421211923512
2025-11-21,-56.31616547240775
2025-11-22,-56.715213532800696
2025-11-23,-55.60578905122616
2025-11-24,-56.05358833913805
2025-11-25,-54.547829132130246
2025-11-26,-54.44180243569512
2025-11-27,-55.75122373785052
2025-11-28,-54.84029524456694
2025-11-29,-55.254862230559965
2025-11-30,-54.61630420266215
2025-12-01,-55.36948831381982
2025-12-02,-54.43697168300214
2025-12-03,-52.879486356426106
2025-12-04,-53.902958602689495
2025-12-05,-53.47004149658636
2025-12-06,-53.69863319192184
2025-12-07,-53.12696843850336
2025-12-08,-54.060227518739175
2025-12-09,-54.49939781708457
2025-12-10,-53.47778636713333
2025-12-11,-52.572709941724106
2025-12-12,-52.09451814714607
2025-12-13,-52.604552100177166
2025-12-14,-51.18269320984302
2025-12-15,-51.4254990144912
2025-12-16,-51.753729734684626
2025-12-17,-51.35920095180174
2025-12-18,-50.15965136868717
2025-12-19,-50.09045643423892
2025-12-20,-50.1814639204644
2025-12-21,-51.934195842767416
2025-12-22,-51.66382123621125
2025-12-23,-50.04806953605551
2025-12-24,-50.50276611267715
2025-12-25,-52.27157575951302
2025-12-26,-52.96708167947407
2025-12-27,-52.7706319646798
2025-12-28,-52.440124642376034
2025-12-29,-53.69059202811231
2025-12-30,-52.67535183819887
2025-12-31,-50.919489433861
2026-01-01,-51.31036540772121
2026-01-02,-50.33792389998693
2026-01-03,-49.613916157761324
2026-01-04,-48.79421005903767
2026-01-05,-49.560728340666074
2026-01-06,-49.221258105691895
2026-01-07,-47.91115624679341
2026-01-08,-48.65190747270918
2026-01-09,-48.94420084245038
2026-01-10,-48.1857145714975
2026-01-11,-48.57430506735058
2026-01-12,-49.093563628732326
2026-01-13,-49.91505265146463
2026-01-14,-50.64144910941638
2026-01-15,-49.358787518527265
2026-01-16,-49.68048437989356
2026-01-17,-51.12193556303438
2026-01-18,-51.50855651086483
2026-01-19,-50.98235375896978
2026-01-20,-50.42467079747119
2026-01-21,-51.60621414828554
2026-01-22,-49.976583989267965
2026-01-23,-50.02528632008925
2026-01-24,-51.19316771067647
2026-01-25,-51.9219951487563
2026-01-26,-50.87940949467555
2026-01-27,-49.692515534923174
2026-01-28,-49.58089122961477
2026-01-29,-49.22557747899163
2026-01-30,-50.27223012833634
2026-01-31,-50.54676549928355
2026-02-01,-49.18042162488882
2026-02-02,-48.88176142555903
2026-02-03,-49.36330316241431
2026-02-04,-49.28145696168618
2026-02-05,-48.46953729951076
2026-02-06,-49.36492119349115
2026-02-07,-48.67005677404967
2026-02-08,-49.39567558678934
2026-02-09,-50.13922907998362
2026-02-10,-51.970762067977596
2026-02-11,-52.00045125304639
2026-02-12,-53.26728289329142
2026-02-13,-53.66915198181904
2026-02-14,-54.45533532911753
2026-02-15,-54.60795831458823
2026-02-16,-55.57391088182885
2026-02-17,-54.87331248458223
2026-02-18,-53.02664920744579
2026-02-19,-51.61705858953512
2026-02-20,-51.571160156218774
2026-02-21,-51.16193163031242
2026-02-22,-50.521333936224856
2026-02-23,-50.534101918637845
2026-02-24,-48.782285698303866
2026-02-25,-49.75844818431753
2026-02-26,-50.005536731255496
2026-02-27,-50.57650338674516
2026-02-28,-51.29167903598467
2026-03-01,-50.713637779199765
2026-03-02,-51.05717075386677
2026-03-03,-52.13292391882686
2026-03-04,-51.273037754532474
2026-03-05,-52.60937734364491
2026-03-06,-53.586871209097566
2026-03-07,-53.06024272823559
2026-03-08,-52.06067411068425
2026-03-09,-52.29718300900197
2026-03-10,-53.50765536465544
2026-03-11,-54.15886833080009
2026-03-12,-57.483190237113554
2026-03-13,-58.82239255212628
2026-03-14,-59.32131837754662
2026-03-15,-60.21056166031419
2026-03-16,-60.10425062408372
2026-03-17,-59.12458955670823
2026-03-18,-59.2057994967061
2026-03-19,-60.016586760773436
2026-03-20,-58.670902728933775
2026-03-21,-58.628173181413246
2026-03-22,-58.34835036877454
2026-03-23,-56.638937008984996
2026-03-24,-58.118599887392136
2026-03-25,-56.48484275058973
2026-03-26,-56.047426821213094
2026-03-27,-56.439909468189086
2026-03-28,-55.975085989119435
2026-03-29,-58.52246677343021
2026-03-30,-57.602245135704734
2026-03-31,-57.59368632390599
2026-04-01,-58.1610214274671
2026-04-02,-57.9736336059723
2026-04-03,-59.33540394251723
2026-04-04,-58.99101336915188
2026-04-05,-57.94778935826373
2026-04-06,-57.96280493484451
2026-04-07,-59.06465794413286
2026-04-08,-58.78772226954506
2026-04-09,-60.7774188771588
2026-04-10,-59.67923714269421
2026-04-11,-60.976593617237825
2026-04-12,-60.47274034147757
2026-04-13,-60.563088998081554
2026-04-14,-60.16856530198962
2026-04-15,-61.37580550364062
2026-04-16,-61.3330275185446
2026-04-17,-63.106593482532304
2026-04-18,-62.57857488909563
2026-04-19,-62.042848766765935
2026-04-20,-61.32747724227144
2026-04-21,-60.040950082612355
2026-04-22,-61.54607757564615
2026-04-23,-60.91925062603603
2026-04-24,-61.80858363767395
2026-04-25,-61.91477069984367
2026-04-26,-63.45880732216344
2026-04-27,-63.569251390932365
2026-04-28,-63.43681322594789
2026-04-29,-63.157104572868434
2026-04-30,-62.40301592733583
2026-05-01,-61.94415569521667
2026-05-02,-62.28729534288917
2026-05-03,-61.96699569470399
2026-05-04,-61.186137610316706
2026-05-05,-61.971321295698374
2026-05-06,-62.852611110378575
2026-05-07,-62.63478742765833
2026-05-08,-61.75110554097785
2026-05-09,-60.84716746855387
2026-05-10,-60.73008932716806
2026-05-11,-62.219477157816186
2026-05-12,-61.99082100655699
2026-05-13,-63.3237919423146
2026-05-14,-62.952952620315635
2026-05-15,-65.60792229500962
2026-05-16,-65.2209744975472
2026-05-17,-65.52823363313314
2026-05-18,-67.74822131323583
2026-05-19,-66.44328549717356
2026-05-20,-66.55134241116076
2026-05-21,-65.46560667789662
2026-05-22,-67.15543865835015
2026-05-23,-66.69926786893434
2026-05-24,-65.44389822513288
2026-05-25,-64.73890881402679
2026-05-26,-64.60598836728164
2026-05-27,-64.1161687563852
2026-05-28,-65.1578769806347
2026-05-29,-65.0274939447255
2026-05-30,-65.34791981883026
2026-05-31,-65.63448912053369
2026-06-01,-65.29042888655704
2026-06-02,-66.61494063920604
2026-06-03,-68.2022468155308
2026-06-04,-67.5811790958926
2026-06-05,-68.45942230031547
2026-06-06,-67.96189629154335
2026-06-07,-66.56388254336925
2026-06-08,-65.88121586792342
2026-06-09,-64.32604244789592
2026-06-10,-64.32566493412395
2026-06-11,-64.95225975976821
2026-06-12,-65.62563977317417
2026-06-13,-63.607498191250805
2026-06-14,-63.96286733759879
2026-06-15,-63.79599441019794
2026-06-16,-64.14305102396307
2026-06-17,-63.574242685966006
2026-06-18,-63.41730738445812
2026-06-19,-63.06700144218429
2026-06-20,-60.38293274232684
2026-06-21,-61.06700282402622
2026-06-22,-62.2664875872559
2026-06-23,-61.44173502825279
2026-06-24,-60.547595814808574
2026-06-25,-60.884826260255544
2026-06-26,-62.75572257301591
2026-06-27,-61.7836638005613
2026-06-28,-60.95995541564351
2026-06-29,-60.20517240793639
2026-06-30,-60.55754965791691
2026-07-01,-59.71669000553214
2026-07-02,-60.2674325472874
2026-07-03,-59.52109009053046
2026-07-04,-59.351207580865406
2026-07-05,-60.023368998439246
2026-07-06,-61.557417401113995
2026-07-07,-61.42486613344658
2026-07-08,-61.44539956552416
2026-07-09,-61.339185565239895
2026-07-10,-60.1022938650344
2026-07-11,-60.522880117181394
2026-07-12,-61.91940202438064
2026-07-13,-62.087822078896146
2026-07-14,-64.24636492027985
2026-07-15,-64.71792014149858
2026-07-16,-64.0779328164066
2026-07-17,-65.08051776992096
2026-07-18,-65.69369005660371
2026-07-19,-65.45031609057716
2026-07-20,-64.417179289337
2026-07-21,-62.69737316489686
2026-07-22,-63.6034006058008
2026-07-23,-62.495166948926524
2026-07-24,-63.032868803101465
2026-07-25,-63.1486894219154
2026-07-26,-62.72809245295829
2026-07-27,-61.409505212853404
2026-07-28,-62.07505040381877
2026-07-29,-61.22293996739993
2026-07-30,-59.81864861769942
2026-07-31,-59.25653973899111
2026-08-01,-58.30119269104132
2026-08-02,-56.28880488068058
2026-08-03,-54.88868411743775
2026-08-04,-53.90416514750222
2026-08-05,-53.579650022928554
2026-08-06,-54.02257906005581
2026-08-07,-52.606397945621104
2026-08-08,-52.318804078106815
2026-08-09,-52.12372585063288
2026-08-10,-50.97054327185136
2026-08-11,-51.69276380666116
2026-08-12,-51.405710378036495
2026-08-13,-52.029243788658434
2026-08-14,-51.948604227430344
2026-08-15,-51.42917709119976
2026-08-16,-50.49266206723255
2026-08-17,-48.879345833269596
2026-08-18,-49.348252963696694
2026-08-19,-51.060258240065785
2026-08-20,-51.38235928058467
2026-08-21,-51.57894989720394
2026-08-22,-51.71646896863024
2026-08-23,-51.74364339643696
2026-08-24,-51.91980490044493
2026-08-25,-51.940121019853706
2026-08-26,-54.11651185451551
2026-08-27,-55.56777243679012
2026-08-28,-56.57556968422477
2026-08-29,-57.29698838637283
2026-08-30,-56.889418795439106
2026-08-31,-56.84106545269991
2026-09-01,-57.21782377660454
2026-09-02,-57.089543040639775
2026-09-03,-56.528181221288804
2026-09-04,-55.47298633324188
2026-09-05,-54.69002619519958
2026-09-06,-53.20484903850961
2026-09-07,-52.71637631504489
2026-09-08,-51.47074679300676
2026-09-09,-50.800645890879615
2026-09-10,-50.57735484601647
2026-09-11,-51.68469252897602
2026-09-12,-53.123928609292676
2026-09-13,-54.66025410230396
2026-09-14,-56.12717293169169
2026-09-15,-54.55480476248487
2026-09-16,-53.325418237451494
2026-09-17,-53.9073940820717
2026-09-18,-54.25233722489065
2026-09-19,-54.83097970467714
2026-09-20,-54.12394375185134
2026-09-21,-54.08999293037986
2026-09-22,-54.91096421342366
2026-09-23,-54.14220658549566
2026-09-24,-53.66812228184288
2026-09-25,-54.8354657299612
2026-09-26,-53.59905818872764
2026-09-27,-54.189429625664694
2026-09-28,-53.37577249151614
2026-09-29,-53.32648063602492
2026-09-30,-50.99185959397341
2026-10-01,-51.32573031385773
2026-10-02,-52.99325545347421
2026-10-03,-53.464763587873115
2026-10-04,-52.81947534782164
2026-10-05,-53.642301566075105
2026-10-06,-53.54771656301697
2026-10-07,-54.36455325984895
2026-10-08,-54.18512703802754
2026-10-09,-54.87244671163
2026-10-10,-53.871231767553084
2026-10-11,-52.837663027474925
2026-10-12,-53.67844490330372
2026-10-13,-52.913784633910375
2026-10-14,-52.68878247537557
2026-10-15,-52.71185002212933
2026-10-16,-54.22529333271726
2026-10-17,-54.72014102936485
2026-10-18,-53.55289309985747
2026-10-19,-55.0805086405357
2026-10-20,-53.58187006800703
2026-10-21,-53.07173214572574
2026-10-22,-52.42052391240568
2026-10-23,-52.64671410798325
2026-10-24,-52.858648432454565
2026-10-25,-53.0185834781754
2026-10-26,-54.30052915451636
2026-10-27,-53.78482010840249
2026-10-28,-53.227216277348795
2026-10-29,-52.45659407346639
2026-10-30,-52.38544365338898
2026-10-31,-51.5234257226498
2026-11-01,-51.10268819543374
2026-11-02,-50.582784866958725
2026-11-03,-51.99703360735595
2026-11-04,-51.57306736046586
2026-11-05,-50.30754783390601
2026-11-06,-50.89834854714403
2026-11-07,-51.19934829488009
2026-11-08,-52.05013646959761
2026-11-09,-51.19349206896815
2026-11-10,-53.68317129676301
2026-11-11,-52.816461368195334
2026-11-12,-53.948249207900815
2026-11-13,-55.59713705743009
2026-11-14,-53.8543453893078
2026-11-15,-54.09531604140206
2026-11-16,-53.95252884168867
2026-11-17,-54.844711723053514
2026-11-18,-54.53800932293331
2026-11-19,-54.23723346597288
2026-11-20,-53.98842570334072
2026-11-21,-53.723934107710086
2026-11-22,-54.61758419359649
2026-11-23,-52.97022721233988
2026-11-24,-51.904156779813114
2026-11-25,-50.17806627663717
2026-11-26,-50.614967656261626
2026-11-27,-49.935813576205895
2026-11-28,-49.73625525182103
2026-11-29,-50.465585228991046
2026-11-30,-49.68271311580279
2026-12-01,-48.41063657844291
2026-12-02,-49.414720615178204
2026-12-03,-48.09282641899116
2026-12-04,-47.791593779242696
2026-12-05,-48.878300196358566
2026-12-06,-47.79169182104027
2026-12-07,-48.14229639134634
2026-12-08,-47.89608544348408
2026-12-09,-47.64204691214644
2026-12-10,-48.294176688510504
2026-12-11,-49.31432361755504
2026-12-12,-48.27135378004732
2026-12-13,-47.34980415538012
2026-12-14,-46.78147881848043
2026-12-15,-47.66851105929417
2026-12-16,-46.85140091679991
2026-12-17,-45.73262953468174
2026-12-18,-44.30333094774068
2026-12-19,-45.118859810117065
2026-12-20,-45.74794288542648
2026-12-21,-46.13649769395853
2026-12-22,-44.98458314737209
2026-12-23,-45.853477334203404
2026-12-24,-44.471246248554856
2026-12-25,-44.63418837651463
2026-12-26,-45.3973228083115
2026-12-27,-44.35588267210674
2026-12-28,-43.75927742934351
2026-12-29,-43.26839019768009
2026-12-30,-42.77052172785489
2026-12-31,-41.887157476156844
2027-01-01,-41.2343521259937
2027-01-02,-41.40115892944405
2027-01-03,-40.968794081974515
2027-01-04,-42.50164448636243
2027-01-05,-43.39868663367716
2027-01-06,-42.454288675879816
2027-01-07,-41.984230728115925
2027-01-08,-42.55633747487519
2027-01-09,-41.399136870450775
2027-01-10,-42.24196122958076
2027-01-11,-41.640654805035425
2027-01-12,-41.916654469683856
2027-01-13,-39.931078156704665
2027-01-14,-39.978862808550176
2027-01-15,-39.81043928466243
2027-01-16,-39.41794060297868
2027-01-17,-40.39417394276455
2027-01-18,-39.37247431148062
2027-01-19,-40.2955508544596
2027-01-20,-41.500474035035076
2027-01-21,-42.713820932628316
2027-01-22,-42.05190319682056
2027-01-23,-42.470752872688195
2027-01-24,-43.318631423897706
2027-01-25,-44.029246017480325
2027-01-26,-42.707145395102984
2027-01-27,-41.56682216988332
2027-01-28,-43.39212227785558
2027-01-29,-43.75527325587782
2027-01-30,-43.24612024331452
2027-01-31,-44.47722590017028
2027-02-01,-44.541941071942006
2027-02-02,-45.353090945415495
2027-02-03,-43.786818490029304
2027-02-04,-45.06969803491383
2027-02-05,-46.37359876880095
2027-02-06,-46.69181585169211
2027-02-07,-46.69021469833807
2027-02-08,-46.2954661288214
2027-02-09,-45.913293616918075
2027-02-10,-45.474911079754925
2027-02-11,-45.97405549078135
2027-02-12,-47.80051763651579
2027-02-13,-47.88775149406002
2027-02-14,-47.715914524109195
2027-02-15,-46.19797618050413
2027-02-16,-44.130768791071276
2027-02-17,-44.822657789799095
2027-02-18,-44.78900058129009
2027-02-19,-42.36119785885702
2027-02-20,-42.76855171680733
2027-02-21,-43.13599495230261
2027-02-22,-41.3934441686495
2027-02-23,-40.386018216740965
2027-02-24,-41.13978941545987
2027-02-25,-40.5855726948404
2027-02-26,-40.62571583339829
2027-02-27,-40.79289143861268
2027-02-28,-40.80688354303909
2027-03-01,-38.55328469536504
2027-03-02,-39.267432713470264
2027-03-03,-39.60315065109579
2027-03-04,-38.45717298512441
2027-03-05,-38.29079911660076
2027-03-06,-39.47455316963833
2027-03-07,-39.984996415097626
2027-03-08,-40.66431812944271
2027-03-09,-39.58850547090168
2027-03-10,-39.11832223187977
2027-03-11,-38.330507881943234
2027-03-12,-35.959483330242286
2027-03-13,-34.878883764553294
2027-03-14,-33.59511809670176
2027-03-15,-32.970572642232185
2027-03-16,-32.489687174218105
2027-03-17,-31.853624693156743
2027-03-18,-32.0948943193974
2027-03-19,-33.37680602240493
2027-03-20,-33.22423922773217
2027-03-21,-32.72114880938475
2027-03-22,-32.692664878145024
2027-03-23,-33.36928283916236
2027-03-24,-34.66100399280873
2027-03-25,-35.42062301555876
2027-03-26,-35.4909429818068
2027-03-27,-35.86508876643599
2027-03-28,-38.20037714984062
2027-03-29,-38.54197546279762
2027-03-30,-39.75104547110324
2027-03-31,-38.10000089844395
2027-04-01,-37.39489051927372
2027-04-02,-38.082939713467894
2027-04-03,-36.91823191073157
2027-04-04,-36.58922861171474
2027-04-05,-35.89995035993042
2027-04-06,-36.31160995232393
2027-04-07,-36.86567064871714
2027-04-08,-37.20304615205358
2027-04-09,-37.973675300685244
2027-04-10,-36.9243321147521
2027-04-11,-38.04845383661496
2027-04-12,-38.980256183328365
2027-04-13,-37.606878329902344
2027-04-14,-35.85195962483686
2027-04-15,-35.867570665233735
2027-04-16,-36.87830290350745
2027-04-17,-36.640549252926995
2027-04-18,-33.62734101110535
2027-04-19,-33.03367123179581
2027-04-20,-31.33756878413486
2027-04-21,-31.718936971796836
2027-04-22,-32.28358488028008
2027-04-23,-32.49480587225883
2027-04-24,-32.599664773995855
2027-04-25,-34.21722611767129
2027-04-26,-33.54589389833416
2027-04-27,-32.12766596269313
2027-04-28,-30.35219658081419
2027-04-29,-29.421814714134214
2027-04-30,-30.363633530263847
2027-05-01,-30.526007011874345
2027-05-02,-30.55963451110952
2027-05-03,-30.70819941011423
2027-05-04,-31.305207540901627
2027-05-05,-32.0139632795908
2027-05-06,-30.579754115248996
2027-05-07,-29.842293412533387
2027-05-08,-29.015268106018837
2027-05-09,-28.176580144553423
2027-05-10,-27.387561385421698
2027-05-11,-26.395495876718737
2027-05-12,-26.714412277111748
2027-05-13,-24.731660715304404
2027-05-14,-24.964356367237446
2027-05-15,-24.68120426343159
2027-05-16,-24.479508330026928
2027-05-17,-23.670520677315203
2027-05-18,-24.4927544453479
2027-05-19,-25.102125776994566
2027-05-20,-25.78720625959874
2027-05-21,-26.056802923631086
2027-05-22,-24.845351587766835
2027-05-23,-25.587880537186383
2027-05-24,-24.56547684281594
2027-05-25,-25.35034276207905
2027-05-26,-25.353688078394093
2027-05-27,-25.053787466629196
2027-05-28,-25.032537364694047
2027-05-29,-23.733132856251697
2027-05-30,-24.173575338022577
2027-05-31,-24.655747776792435
2027-06-01,-26.5655586355493
2027-06-02,-26.399009761390758
2027-06-03,-26.576753865542216
2027-06-04,-28.102799523983542
2027-06-05,-26.320879898494436
2027-06-06,-26.331246442937818
2027-06-07,-26.172703799428376
2027-06-08,-26.715211009428607
2027-06-09,-26.08865388713202
2027-06-10,-24.54206033430373
2027-06-11,-24.948169184289444
2027-06-12,-24.424132525970517
2027-06-13,-24.04672383399614
2027-06-14,-23.07199507071981
2027-06-15,-24.068549873161217
2027-06-16,-24.807893086994465
2027-06-17,-26.331689613883267
2027-06-18,-26.214311080549724
2027-06-19,-25.83495787320364
2027-06-20,-26.27523969351137
2027-06-21,-27.10854799251296
2027-06-22,-28.099761455165087
2027-06-23,-27.182789321123103
2027-06-24,-27.308848772771057
2027-06-25,-26.664181682832023
2027-06-26,-28.690145990503666
2027-06-27,-27.012023433704
2027-06-28,-26.7234342739592
2027-06-29,-26.51143506902807
2027-06-30,-27.406403944461406
2027-07-01,-28.522829400275807
2027-07-02,-30.28128108551302
2027-07-03,-29.749472206444924
2027-07-04,-31.14725038619837
2027-07-05,-30.060370104653227
2027-07-06,-30.792455226236115
2027-07-07,-31.565078409954154
2027-07-08,-31.192888270354665
2027-07-09,-30.18374738531824
2027-07-10,-29.44028176526641
2027-07-11,-29.269986736300513
2027-07-12,-31.208602496070377
2027-07-13,-31.9387983707628
2027-07-14,-31.82081597087187
2027-07-15,-32.67046650381415
2027-07-16,-32.38073673754554
2027-07-17,-32.54854879310185
2027-07-18,-32.483289145788156
2027-07-19,-33.74768791176543
2027-07-20,-34.3120236879064
2027-07-21,-36.12278353377288
2027-07-22,-34.11110041570917
2027-07-23,-34.43384110367056
2027-07-24,-35.582089074932256
2027-07-25,-39.141579806231015
2027-07-26,-38.636674625946526
2027-07-27,-37.09072806967626
2027-07-28,-37.06158234689825
2027-07-29,-37.77303079667013
2027-07-30,-36.6010300497053
2027-07-31,-36.37903408908965
2027-08-01,-34.3912913119938
2027-08-02,-34.76362669411444
2027-08-03,-36.988443086326576
2027-08-04,-37.073261646821344
2027-08-05,-38.28802592983633
2027-08-06,-37.292724684646124
2027-08-07,-40.375740030872834
2027-08-08,-39.94405755501182
2027-08-09,-38.77504743390195
2027-08-10,-39.02452270203559
2027-08-11,-38.80420392307648
2027-08-12,-38.894530102578116
2027-08-13,-38.62652212577774
2027-08-14,-39.471008896303005
2027-08-15,-39.46182326301323
2027-08-16,-38.53928847539998
2027-08-17,-38.884413254869465
2027-08-18,-38.76074581437402
2027-08-19,-38.06281758041435
2027-08-20,-38.71199665427216
2027-08-21,-38.69090342408988
2027-08-22,-37.1140580346241
2027-08-23,-36.568898837169954
2027-08-24,-37.61833706624514
2027-08-25,-37.782444938322726
2027-08-26,-37.666155413012135
2027-08-27,-36.49344366110675
2027-08-28,-37.39435355923914
2027-08-29,-37.9573679099111
2027-08-30,-36.419708418036095
2027-08-31,-37.178492644771275
2027-09-01,-35.40979647849959
2027-09-02,-34.62052867055378
2027-09-03,-34.248297528739634
2027-09-04,-34.06800800258739
2027-09-05,-33.50609875193864
2027-09-06,-32.145748215937935
2027-09-07,-33.2092994660605
2027-09-08,-34.42004115937609
2027-09-09,-34.13656628985217
2027-09-10,-31.73746976037453
2027-09-11,-31.021660081176258
2027-09-12,-32.14761272028075
2027-09-13,-32.191821088467805
2027-09-14,-30.497346229571956
2027-09-15,-28.599811356291145
2027-09-16,-29.321065556837645
2027-09-17,-28.556522436280304
2027-09-18,-28.890107796865994
